country,state,city,postal_code,latitude,longitude,population
South Korea,Gyeonggi-do,Uiwang City,437-070,37.35942758,126.9837398,27210
South Korea,Chungcheongnam-do,Cheonan City,331-820,36.91087545,127.2252899,27192
South Korea,Chungcheongnam-do,Asan City,336-820,36.88502136,126.9624855,27119
South Korea,Gyeonggi-do,Goyang City,412-220,37.61958749,126.840658,27108
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,403-120,37.4728041,126.7535545,27102
South Korea,Seoul,Seoul,158-076,37.51573581,126.8700546,27095
South Korea,Gyeongsangbuk-do,Gumi City,730-800,36.24288428,128.2925245,27091
South Korea,Chung-cheong bukdo,Cheongju City,361-290,36.64503521,127.4428437,27090
South Korea,Ulsan Metropolitan City,Ulsan Metropolitan City,689-850,35.59724668,129.2466623,27083
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,402-025,37.44899258,126.6391121,27050
South Korea,Gyeonggi-do,Paju City,413-100,37.71153051,126.7233223,27049
South Korea,Ulsan Metropolitan City,Ulsan Metropolitan City,682-061,35.52232506,129.463175,27042
South Korea,Seoul,Seoul,157-223,37.5820801,126.8188123,27017
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,702-280,35.93235806,128.5671419,26999
South Korea,Gyeonggi-do,Bucheon City,422-042,37.47919554,126.7687301,26943
South Korea,Gyeonggi-do,Goyang City,412-270,37.63747861,126.834838,26905
South Korea,Busan,Busan,611-089,35.18409151,129.1068692,26903
South Korea,Busan,Busan,606-070,35.09569488,129.063321,26900
South Korea,Seoul,Seoul,135-110,37.5304498,127.0279598,26868
South Korea,Gyeonggi-do,Hwaseong City,445-010,37.20425215,126.8173065,26864
South Korea,Seoul,Seoul,152-082,37.50589675,126.8535187,26862
South Korea,Seoul,Seoul,157-290,37.54814555,126.8204274,26857
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,704-380,35.79471796,128.5571957,26850
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,706-070,35.81241364,128.6146544,26847
South Korea,Gyeonggi-do,Siheung City,429-130,37.4509495,126.8109342,26819
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,403-131,37.47768772,126.6945335,26812
South Korea,Gyeongsangbuk-do,Gumi City,730-850,36.17906555,128.4534818,26774
South Korea,Chung-cheong bukdo,Cheongju City,361-240,36.62375985,127.4568544,26731
South Korea,Gyeonggi-do,Seongnam City,462-110,37.42803544,127.1452418,26701
South Korea,Seoul,Seoul,135-242,37.48309122,127.068958,26691
South Korea,Seoul,Seoul,121-220,37.54702251,126.909185,26677
South Korea,Jeju Special Self-Governing Province,Jeju City,695-900,33.42332126,126.3838,26663
South Korea,Busan,Busan,612-011,35.15447646,129.1703755,26654
South Korea,Gyeonggi-do,Anseong City,456-810,37.05583546,127.1473513,26643
South Korea,Seoul,Seoul,122-070,37.60459431,126.9147506,26609
South Korea,Gyeonggi-do,Suwon City,442-152,37.28508017,126.990744,26601
South Korea,Seoul,Seoul,136-110,37.60870554,127.0223491,26589
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,406-051,37.41925596,126.6491283,26583
South Korea,Gyeonggi-do,Suwon City,441-112,37.24324215,127.0076394,26552
South Korea,Seoul,Seoul,133-111,37.54101013,127.0420316,26524
South Korea,Gwangju,Gwangju,502-154,35.132709,126.8558777,26513
South Korea,Gyeonggi-do,Pyeongtaek City,451-822,36.99644845,126.8154969,26512
South Korea,Busan,Busan,616-111,35.22055065,129.041342,26482
South Korea,Seoul,Seoul,139-051,37.62217144,127.0580206,26480
South Korea,Seoul,Seoul,157-015,37.55054429,126.8410487,26441
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,403-092,37.51245791,126.7385718,26401
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,407-042,37.5280624,126.6997129,26398
South Korea,Seoul,Seoul,135-239,37.48187622,127.085351,26387
South Korea,Seoul,Seoul,131-141,37.61383813,127.0824931,26385
South Korea,Seoul,Seoul,134-082,37.56631437,127.1612814,26384
South Korea,Jeju Special Self-Governing Province,Jeju City,695-970,33.52171842,126.8016183,26368
South Korea,Gyeonggi-do,Namyangju City,472-908,37.56787187,127.2456052,26324
South Korea,Seoul,Seoul,158-052,37.54344483,126.8745644,26279
South Korea,Gyeonggi-do,Goyang City,411-420,37.66580643,126.7141123,26240
South Korea,Gyeongsangbuk-do,Gyeongju City,780-820,35.71209378,129.3127371,26204
South Korea,Gyeonggi-do,Ansan City,426-040,37.32170235,126.8492075,26192
South Korea,Busan,Busan,616-123,35.23460099,129.0069243,26175
South Korea,Gyeongsangnam-do,null,630-520,35.24642214,128.5803502,26174
South Korea,Seoul,Seoul,130-060,37.58375627,127.0372326,26168
South Korea,Gyeonggi-do,Ansan City,426-172,37.2832342,126.8411633,26105
South Korea,Gyeonggi-do,Namyangju City,472-835,37.66761252,127.1986216,26098
South Korea,Seoul,Seoul,151-013,37.47072935,126.9214903,26072
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,403-081,37.51787736,126.7260672,26011
South Korea,Gyeongsangnam-do,null,641-920,35.3427767,128.7105936,26002
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,703-047,35.88759912,128.5494319,25987
South Korea,Busan,Busan,616-121,35.22990516,129.025847,25982
South Korea,Seoul,Seoul,130-010,37.58882278,127.0452169,25980
South Korea,Seoul,Seoul,121-210,37.55378039,126.9188814,25978
South Korea,Jeju Special Self-Governing Province,Seogwipo City,699-910,33.35340551,126.7848953,25974
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,704-080,35.84454791,128.5563147,25963
South Korea,Daejeon,Daejeon,302-281,36.34576264,127.3581517,25895
South Korea,Seoul,Seoul,133-070,37.55747574,127.0361175,25867
South Korea,Gyeonggi-do,Uijeongbuxi,480-090,37.74645204,127.1154713,25815
South Korea,Seoul,Seoul,130-070,37.57573672,127.0342913,25755
South Korea,Daejeon,Daejeon,302-223,36.34499331,127.3914995,25742
South Korea,Daejeon,Daejeon,305-330,36.38192663,127.3037344,25686
South Korea,Gyeonggi-do,Yongin City,448-110,37.35649409,127.0440901,25668
South Korea,Seoul,Seoul,132-021,37.66504339,127.0433508,25658
South Korea,Seoul,Seoul,142-120,37.61764232,127.0330902,25650
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,405-233,37.4689294,126.7153825,25629
South Korea,Gyeonggi-do,Bucheon City,420-022,37.49694109,126.7762318,25606
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,407-070,37.53086089,126.7514349,25603
South Korea,Seoul,Seoul,157-040,37.55476241,126.8719614,25578
South Korea,Seoul,Seoul,156-051,37.51264065,126.948974,25548
South Korea,Seoul,Seoul,138-169,37.49721204,127.1215515,25547
South Korea,Gyeonggi-do,Bucheon City,422-233,37.47132318,126.8003521,25539
South Korea,Gwangju,Gwangju,502-153,35.11578585,126.8511765,25509
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,402-070,37.43663618,126.6849165,25508
South Korea,Jeju Special Self-Governing Province,Seogwipo City,699-900,33.4095817,126.8875552,25478
South Korea,Gyeonggi-do,Gwangmyeong City,423-090,37.42012116,126.8825365,25475
South Korea,Seoul,Seoul,138-190,37.50257476,127.1027019,25394
South Korea,Seoul,Seoul,130-021,37.57916018,127.051037,25390
South Korea,Gyeonggi-do,Gwangmyeong City,423-070,37.41498659,126.8607159,25384
South Korea,Ulsan Metropolitan City,Ulsan Metropolitan City,680-190,35.54515641,129.2640781,25383
South Korea,Gyeonggi-do,Bucheon City,421-200,37.52703059,126.8041207,25374
South Korea,Gyeonggi-do,Suwon City,440-201,37.30085955,127.0167297,25371
South Korea,Jeollabuk do,Jeonju City,560-170,35.83233734,127.1159349,25344
South Korea,Seoul,Seoul,134-062,37.53065512,127.1464791,25313
South Korea,Busan,Busan,613-131,35.17186793,129.1009296,25313
South Korea,Seoul,Seoul,132-031,37.653185,127.019407,25310
South Korea,Busan,Busan,616-092,35.19810386,128.9985028,25302
South Korea,Chungcheongnam-do,Cheonan City,331-230,36.80876833,127.1061735,25264
South Korea,Gangwon-do,Wonju City,220-170,37.3243006,127.9914313,25236
South Korea,Busan,Busan,607-102,35.19425335,129.1095184,25178
South Korea,Gyeonggi-do,Bucheon City,421-150,37.52401835,126.7672137,25150
South Korea,Seoul,Seoul,136-104,37.61959843,127.0015006,25124
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,405-280,37.41897631,126.7266502,25102
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,706-091,35.83024515,128.6377154,25099
South Korea,Gyeonggi-do,Goyang City,410-315,37.68578422,126.7848736,25087
South Korea,Chungcheongnam-do,Asan City,336-810,36.82178795,126.9821814,25080
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,403-012,37.48137923,126.7188432,25058
South Korea,Gyeonggi-do,Pyeongtaek City,450-151,37.01434488,127.1201608,25003
South Korea,Seoul,Seoul,122-011,37.59850314,126.9264913,25003
South Korea,Gyeonggi-do,Goyang City,412-222,37.60761608,126.8416491,25002
South Korea,Gangwon-do,Wonju City,220-830,37.40706998,128.0165194,24998
South Korea,Seoul,Seoul,137-063,37.47472843,126.9976456,24992
South Korea,Gyeonggi-do,Gwangmyeong City,423-016,37.46684919,126.8379404,24991
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,704-180,35.84588642,128.5236636,24966
South Korea,Seoul,Seoul,143-180,37.55071809,127.0815556,24958
South Korea,Seoul,Seoul,156-012,37.49433865,126.9215906,24952
South Korea,Busan,Busan,601-010,35.11862019,129.0403519,24895
South Korea,Chung-cheong bukdo,Cheongju City,360-100,36.617142,127.5192265,24882
South Korea,Busan,Busan,607-110,35.207013,129.1025663,24819
South Korea,Gyeongsangbuk-do,Chilgok-gun,718-820,35.96191019,128.4871764,24761
South Korea,Gyeonggi-do,Yongin City,446-915,37.29683422,127.1507436,24749
South Korea,Seoul,Seoul,137-062,37.47350452,126.9882782,24746
South Korea,Gyeonggi-do,Seongnam City,463-440,37.39385573,127.0563029,24740
South Korea,Seoul,Seoul,131-122,37.59907671,127.075084,24736
South Korea,Busan,Busan,612-040,35.1784627,129.2019892,24704
South Korea,Seoul,Seoul,120-120,37.57552671,126.9193163,24687
South Korea,Ulsan Metropolitan City,Ulsan Metropolitan City,680-020,35.54275892,129.3445823,24672
South Korea,Seoul,Seoul,142-063,37.62380197,127.0422226,24668
South Korea,Gyeonggi-do,Ansan City,425-100,37.30028339,126.7719858,24640
South Korea,Seoul,Seoul,122-041,37.61482706,126.9371103,24638
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,407-041,37.53454222,126.7072632,24622
South Korea,Seoul,Seoul,136-102,37.60359315,127.0081556,24608
South Korea,Gwangju,Gwangju,506-307,35.18124496,126.8293679,24591
South Korea,Chung-cheong bukdo,Cheongju City,361-201,36.60691321,127.4883167,24580
South Korea,Daejeon,Daejeon,301-150,36.32464297,127.393409,24568
South Korea,Gyeonggi-do,Anyang City,431-051,37.40659843,126.9342543,24519
South Korea,Gwangju,Gwangju,506-306,35.18970286,126.8475696,24519
South Korea,Gyeonggi-do,Goyang City,410-351,37.66037039,126.7839165,24509
South Korea,Gyeonggi-do,Gimpo City,415-880,37.74843515,126.6363904,24485
South Korea,Gyeonggi-do,Gwangmyeong City,423-017,37.46547005,126.851492,24482
South Korea,Chungcheongnam-do,Cheonan City,330-260,36.77774959,127.127104,24481
South Korea,Seoul,Seoul,153-031,37.45287581,126.9001761,24440
South Korea,Gyeonggi-do,Suwon City,440-210,37.30635528,127.0048373,24437
South Korea,Gyeonggi-do,Ansan City,426-070,37.33554582,126.8464691,24435
South Korea,Gyeonggi-do,Namyangju City,472-010,37.63210127,127.2115053,24348
South Korea,Gyeonggi-do,Copper City,471-030,37.59462197,127.1485569,24336
South Korea,Ulsan Metropolitan City,Ulsan Metropolitan City,682-060,35.51298651,129.454482,24292
South Korea,Chungcheongnam-do,Cheonan City,330-890,36.73233826,127.2365422,24283
South Korea,Gangwon-do,Chuncheon City,200-880,37.83733622,127.7868178,24200
South Korea,Gyeonggi-do,Ansan City,426-220,37.29493794,126.9221446,24148
South Korea,Busan,Busan,612-034,35.19139465,129.1721195,24128
South Korea,Gyeonggi-do,Paju City,413-200,37.71482802,126.7605003,24106
South Korea,Gyeonggi-do,Ansan City,426-200,37.3076921,126.8886213,24079
South Korea,Seoul,Seoul,138-162,37.49597774,127.1306214,24055
South Korea,Seoul,Seoul,142-062,37.62958298,127.0346915,24050
South Korea,Gyeonggi-do,Copper City,471-070,37.57022541,127.1142536,24045
South Korea,Busan,Busan,618-141,35.21152838,128.9679125,24034
South Korea,Busan,Busan,604-071,35.08656203,129.0026413,24015
South Korea,Gyeonggi-do,Hwaseong City,445-842,37.23970017,126.8566733,23972
South Korea,Seoul,Seoul,130-102,37.57556916,127.0722528,23918
South Korea,Gyeonggi-do,Namyangju City,472-905,37.6117138,127.259167,23887
South Korea,Jeollabuk do,Jeonju City,560-291,35.7969384,127.1203502,23868
South Korea,Seoul,Seoul,142-140,37.61830124,127.0249154,23855
South Korea,Chung-cheong bukdo,Cheongju City,361-150,36.61769169,127.4809366,23835
South Korea,Gyeongsangbuk-do,Gyeongsan City,712-820,35.84517802,128.7786481,23823
South Korea,Seoul,Seoul,134-052,37.55753501,127.1238899,23818
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,706-100,35.81020531,128.6563479,23780
South Korea,Gyeonggi-do,Goyang City,412-110,37.62440731,126.8889323,23777
South Korea,Gyeonggi-do,Suwon City,440-050,37.29124739,127.013665,23772
South Korea,Gyeonggi-do,Bucheon City,421-192,37.52864138,126.8209873,23754
South Korea,Gyeonggi-do,Yongin City,446-906,37.24000416,127.0748653,23730
South Korea,Jeollanam-do,Hwasun-gun,519-800,35.06282829,126.9635895,23720
South Korea,Seoul,Seoul,135-012,37.51520075,127.036145,23712
South Korea,Gyeonggi-do,Osan City,447-220,37.17891659,127.0612004,23691
South Korea,Chung-cheong bukdo,Cheongwon-gun,363-810,36.5709734,127.4292808,23673
South Korea,Seoul,Seoul,153-013,37.47575666,126.9046394,23669
South Korea,Seoul,Seoul,138-223,37.51242145,127.0950574,23616
South Korea,Jeju Special Self-Governing Province,Jeju City,695-960,33.4921376,126.6631957,23595
South Korea,Gyeongsangnam-do,Gimhae City,621-070,35.27178904,128.86772,23571
South Korea,Gyeonggi-do,Anyang City,430-019,37.37974161,126.9039207,23559
South Korea,Gangwon-do,Chuncheon City,200-944,37.8563424,127.7343673,23525
South Korea,Chungcheongnam-do,Cheonan City,331-172,36.82405038,127.1402168,23509
South Korea,Chung-cheong bukdo,Cheongju City,360-170,36.65854899,127.4893962,23471
South Korea,Gyeonggi-do,Anyang City,430-017,37.38899804,126.9363648,23449
South Korea,Gyeongsangbuk-do,Andong City,760-800,36.59359144,128.5852232,23423
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,704-341,35.82337767,128.5584078,23405
South Korea,Seoul,Seoul,135-200,37.47606528,127.0991831,23402
South Korea,Daejeon,Daejeon,302-190,36.32758436,127.3759432,23401
South Korea,Gangwon-do,Taebaek City,235-010,37.17172573,128.9648537,23378
South Korea,Gyeonggi-do,Yongin City,449-870,37.16328689,127.3136451,23330
South Korea,Gyeongsangnam-do,Great,670-800,35.69745305,127.9090636,23306
South Korea,Gyeonggi-do,Suwon City,442-191,37.28767075,127.0345321,23299
South Korea,Seoul,Seoul,139-229,37.64705515,127.0859342,23290
South Korea,Seoul,Seoul,132-012,37.68118571,127.0477227,23286
South Korea,Busan,Busan,607-063,35.20637224,129.0636416,23264
South Korea,Gyeonggi-do,Suwon City,441-470,37.29259931,126.9578489,23221
South Korea,Jeollanam-do,Muan-gun,534-820,34.84682259,126.4419213,23209
South Korea,Gyeonggi-do,Namyangju City,472-883,37.69013866,127.2139613,23198
South Korea,Gyeonggi-do,Anseong City,456-840,36.96954243,127.2234031,23179
South Korea,Gyeonggi-do,Suwon City,443-472,37.25024314,127.0660066,23164
South Korea,Gyeonggi-do,Hwaseong City,445-861,37.18911763,126.754535,23156
South Korea,Seoul,Seoul,138-229,37.50622016,127.0826299,23105
South Korea,Chungcheongnam-do,Dangjin City,343-830,36.96323713,126.6805853,23052
South Korea,Busan,Busan,604-041,35.07488192,128.9501014,23015
South Korea,Daejeon,Daejeon,306-010,36.35379029,127.4139939,23012
South Korea,Daejeon,Daejeon,302-210,36.30229187,127.3768486,23011
South Korea,Busan,Busan,607-062,35.21380442,129.0654649,23011
South Korea,Gyeongsangnam-do,Yangsan City,626-860,35.46247108,129.086023,22994
South Korea,Jeollabuk do,Jeonju City,560-282,35.78529568,127.134691,22980
South Korea,Gyeonggi-do,Suwon City,441-460,37.2733228,126.9430581,22961
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,702-083,35.89578829,128.5672861,22954
South Korea,Gyeonggi-do,Namyangju City,472-870,37.5681381,127.2992585,22942
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,706-021,35.87078247,128.6493385,22903
South Korea,Seoul,Seoul,134-053,37.56213824,127.138825,22893
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,702-012,35.90623418,128.6076683,22874
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,705-023,35.83255665,128.5931757,22830
South Korea,Gwangju,Gwangju,500-130,35.19090758,126.9107597,22822
South Korea,Gyeonggi-do,Yongin City,446-910,37.29389296,127.1297005,22750
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,705-039,35.83109154,128.5805897,22746
South Korea,Seoul,Seoul,143-130,37.5436438,127.0725338,22738
South Korea,Seoul,Seoul,136-131,37.60739735,127.0351599,22737
South Korea,Gyeonggi-do,Suwon City,441-480,37.28828132,126.9405972,22728
South Korea,Seoul,Seoul,140-031,37.51546173,126.9711705,22719
South Korea,Gwangju,Gwangju,503-230,35.14482234,126.8959066,22688
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,403-014,37.50131508,126.7260967,22673
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,407-350,37.56774283,126.7475017,22636
South Korea,Gyeonggi-do,Namyangju City,472-861,37.72454449,127.2237264,22630
South Korea,Gyeonggi-do,Goyang City,412-020,37.65066735,126.847914,22629
South Korea,Seoul,Seoul,139-223,37.64325977,127.0656253,22609
South Korea,Gyeonggi-do,Seongnam City,462-130,37.43128335,127.1323977,22584
South Korea,Ulsan Metropolitan City,Ulsan Metropolitan City,681-320,35.55434347,129.2929182,22578
South Korea,Gwangju,Gwangju,506-040,35.15352463,126.7943817,22574
South Korea,Seoul,Seoul,142-071,37.62989885,127.0125847,22483
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,704-141,35.85711357,128.5115278,22482
South Korea,Daejeon,Daejeon,300-090,36.34673015,127.4493966,22457
South Korea,Gyeonggi-do,Bucheon City,420-111,37.49635772,126.7932079,22454
South Korea,Gyeonggi-do,Goyang City,412-210,37.62333146,126.8125268,22437
South Korea,Seoul,Seoul,122-013,37.5890418,126.9182108,22424
South Korea,Seoul,Seoul,152-130,37.48018834,126.8398871,22414
South Korea,Gyeonggi-do,Siheung City,429-400,37.35489575,126.7755893,22384
South Korea,Seoul,Seoul,138-180,37.50189074,127.0919126,22346
South Korea,Gyeonggi-do,Namyangju City,472-850,37.72660093,127.3038476,22338
South Korea,Gangwon-do,Wonju City,220-920,37.42824837,127.9104719,22330
South Korea,Busan,Busan,604-042,35.07543131,128.9757571,22324
South Korea,Gyeonggi-do,Bucheon City,421-220,37.51266073,126.7989756,22315
South Korea,Busan,Busan,619-950,35.34296561,129.2560856,22252
South Korea,Gyeonggi-do,Yongin City,449-815,37.296352,127.2122788,22247
South Korea,Jeju Special Self-Governing Province,Seogwipo City,699-920,33.28020831,126.3462312,22239
South Korea,Chung-cheong bukdo,Cheongwon-gun,363-950,36.62945623,127.319394,22229
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,405-260,37.43259789,126.7496095,22228
South Korea,Gyeonggi-do,Ansan City,425-142,37.34458555,126.8011142,22201
South Korea,Busan,Busan,607-825,35.18928009,129.1080844,22196
South Korea,Seoul,Seoul,136-060,37.59767391,127.0183456,22194
South Korea,Gyeonggi-do,Seongnam City,462-240,37.44746408,127.1672664,22161
South Korea,Gyeonggi-do,Anseong City,456-830,37.0346045,127.2385251,22132
South Korea,Gyeonggi-do,Seongnam City,461-190,37.44657572,127.1295547,22126
South Korea,Gyeonggi-do,Siheung City,429-300,37.37417458,126.862555,22116
South Korea,Gyeonggi-do,Bucheon City,420-102,37.48760948,126.8038003,22086
South Korea,Gyeonggi-do,Hwaseong City,445-160,37.19609278,127.0730117,22034
South Korea,Ulsan Metropolitan City,Ulsan Metropolitan City,682-030,35.53178186,129.4197541,22025
South Korea,Chung-cheong bukdo,Cheongju City,361-140,36.62497916,127.4810965,22019
South Korea,Daejeon,Daejeon,302-318,36.32353798,127.3484137,22001
South Korea,Gyeonggi-do,Uijeongbuxi,480-080,37.75668463,127.114709,22000
South Korea,Gangwon-do,Chuncheon City,200-853,37.91622859,127.7861038,21949
South Korea,Jeollabuk do,Jeonju City,561-231,35.83246543,127.159671,21943
South Korea,Gyeongsangnam-do,null,630-500,35.22235631,128.6067193,21942
South Korea,Gwangju,Gwangju,503-330,35.11536398,126.9000764,21897
South Korea,Busan,Busan,614-030,35.15737657,129.0579344,21877
South Korea,Gyeonggi-do,Gimpo City,415-870,37.74849866,126.5556917,21855
South Korea,Seoul,Seoul,152-053,37.48481463,126.8949749,21852
South Korea,Gyeonggi-do,Yongin City,449-852,37.32275423,127.1643931,21844
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,401-070,37.4783886,126.6494958,21810
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,401-040,37.48752231,126.6392042,21807
South Korea,Gangwon-do,Wonju City,220-120,37.37971846,127.9568145,21803
South Korea,Gyeonggi-do,Seongnam City,462-090,37.42222837,127.1748719,21782
South Korea,Seoul,Seoul,158-093,37.53251079,126.8272957,21750
South Korea,Gyeonggi-do,Namyangju City,472-846,37.66551891,127.2831614,21749
South Korea,Gyeongsangbuk-do,Gyeongsan City,712-850,35.82229768,128.8242569,21744
South Korea,Seoul,Seoul,156-034,37.49733068,126.9405785,21724
South Korea,Gyeonggi-do,Gwacheon City,427-060,37.45178501,126.9979733,21684
South Korea,Gwangju,Gwangju,506-302,35.21449332,126.8378668,21676
South Korea,Seoul,Seoul,133-100,37.54054599,127.0208202,21672
South Korea,Seoul,Seoul,122-090,37.58563377,126.8946137,21670
South Korea,Gyeonggi-do,Pyeongtaek City,451-840,37.03726133,127.0278413,21639
South Korea,Gwangju,Gwangju,500-110,35.18943219,126.9276332,21628
South Korea,Gyeonggi-do,Uiwang City,437-826,37.33080187,126.9639278,21605
South Korea,Gyeonggi-do,Uijeongbuxi,480-120,37.76148585,127.0303136,21568
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,702-020,35.89738603,128.6216963,21558
South Korea,Busan,Busan,606-081,35.06125145,129.0599813,21556
South Korea,Busan,Busan,616-112,35.20391543,129.0380821,21555
South Korea,Ulsan Metropolitan City,Ulsan Metropolitan City,681-300,35.58138039,129.3096921,21549
South Korea,Gyeonggi-do,Ansan City,426-210,37.30875384,126.9052746,21542
South Korea,Seoul,Seoul,122-030,37.61225231,126.9231247,21535
South Korea,Gangwon-do,Wonju City,220-100,37.3510709,127.928185,21504
South Korea,Busan,Busan,609-323,35.24667125,129.1147452,21496
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,703-090,35.86390197,128.5403699,21494
South Korea,Busan,Busan,616-122,35.24486407,129.0337646,21491
South Korea,Gwangju,Gwangju,500-180,35.1810439,126.8592429,21489
South Korea,Seoul,Seoul,157-033,37.56111205,126.8462939,21470
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,706-080,35.82875035,128.6207474,21457
South Korea,Gyeonggi-do,Siheung City,429-120,37.44191526,126.831765,21446
South Korea,Gyeonggi-do,Bucheon City,422-060,37.47013804,126.8132359,21445
South Korea,Gwangju,Gwangju,500-160,35.21060225,126.8958397,21442
South Korea,Gangwon-do,Wonju City,220-150,37.32746365,127.9206459,21428
South Korea,Seoul,Seoul,152-140,37.48103974,126.824677,21422
South Korea,Seoul,Seoul,157-016,37.55163834,126.8512214,21418
South Korea,Busan,Busan,611-071,35.19405528,129.0782511,21413
South Korea,Seoul,Seoul,134-081,37.56257423,127.1506453,21394
South Korea,Gyeongsangbuk-do,Chilgok-gun,718-830,36.05163363,128.4339335,21379
South Korea,Daejeon,Daejeon,301-131,36.31041866,127.4127044,21362
South Korea,Seoul,Seoul,157-032,37.5457632,126.8600967,21361
South Korea,Seoul,Seoul,143-203,37.53694298,127.0941447,21359
South Korea,Gangwon-do,Chuncheon City,200-180,37.85830713,127.7501088,21334
South Korea,Seoul,Seoul,135-092,37.51179455,127.0487912,21299
South Korea,Daejeon,Daejeon,302-171,36.34827157,127.3670581,21250
South Korea,Gyeongsangnam-do,Gimhae City,621-832,35.19411587,128.8234988,21243
South Korea,Gyeongsangbuk-do,Pohang City,791-941,36.11777077,129.4381585,21224
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,403-011,37.49705439,126.7200125,21209
South Korea,Gyeonggi-do,Siheung City,429-020,37.43864056,126.7800547,21165
South Korea,Seoul,Seoul,157-014,37.53639432,126.858219,21145
South Korea,Gyeonggi-do,Hwaseong City,445-832,37.2565172,126.9171286,21099
South Korea,Seoul,Seoul,136-141,37.61592676,127.0451737,21072
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,702-200,35.95990594,128.5427942,21066
South Korea,Seoul,Seoul,143-193,37.5314517,127.0707698,21012
South Korea,Gyeonggi-do,Hwaseong City,445-360,37.2063026,127.0397315,21009
South Korea,Gyeonggi-do,Goyang City,411-440,37.69106568,126.7204315,21008
South Korea,Seoul,Seoul,151-051,37.49035137,126.9325773,21006
South Korea,Daegu Metropolitan City,Daegu Metropolitan City,711-890,35.65670026,128.4016921,20978
South Korea,Seoul,Seoul,152-055,37.50183868,126.8888248,20966
South Korea,Gyeonggi-do,Pyeongtaek City,451-880,36.99112217,126.9364804,20947
South Korea,Gangwon-do,Wonju City,220-090,37.32389448,127.9552055,20941
South Korea,Busan,Busan,607-061,35.22010441,129.0738939,20933
South Korea,Seoul,Seoul,151-069,37.48680132,126.9419774,20931
South Korea,Incheon Metropolitan City,Incheon Metropolitan City,403-103,37.50246387,126.7385697,20926
South Korea,Gyeongsangnam-do,Geoje city,656-220,34.86867122,128.6832159,20905
South Korea,Seoul,Seoul,135-190,37.46438,127.1045758,20886
South Korea,Gangwon-do,Chuncheon City,200-160,37.88299525,127.7485679,20881
South Korea,Gyeongsangnam-do,Gimhae City,621-170,35.24099848,128.9006162,20880
South Korea,Daejeon,Daejeon,302-161,36.31852432,127.3791359,20874
South Korea,Gwangju,Gwangju,500-190,35.20066443,126.863691,20871
South Korea,Gyeonggi-do,Dongducheon,483-030,37.903782,127.0635129,20871
South Korea,Daejeon,Daejeon,302-200,36.33861424,127.3799092,20869
South Korea,Gyeonggi-do,Ansan City,425-030,37.33963706,126.8266943,20867
South Korea,Gyeonggi-do,Goyang City,412-010,37.6612093,126.8271274,20864
South Korea,Chungcheongnam-do,Cheonan City,330-071,36.81436993,127.1819902,20860
South Korea,Busan,Busan,614-113,35.15946763,129.0219989,20854
South Korea,Gyeonggi-do,Seongnam City,461-380,37.40961391,127.0724724,20828
South Korea,Gyeonggi-do,Osan City,447-140,37.16089189,127.0549427,20820
South Korea,Seoul,Seoul,135-120,37.52345149,127.0291135,20805
South Korea,Seoul,Seoul,120-101,37.60090987,126.9465109,20802
South Korea,Seoul,Seoul,158-071,37.51879157,126.8596183,20794
South Korea,Chung-cheong bukdo,Cheongju City,360-101,36.63104208,127.5219075,20756
South Korea,Daejeon,Daejeon,305-311,36.35466942,127.3204593,20730
